Year,Wheat,Rye,Barley,Oats,Peas,Beans,Potato,Hops,Net,Straw,Mustard,Saffron,source,country,currency,period,avg_grain_price,avg_legume_price,grain_price_volatility,grain_price_trend,Rye_relative_to_wheat,Barley_relative_to_wheat,Oats_relative_to_wheat,century,period_classification
1558,1.19,0.73,0.57,1.14,0.62,24.11,4.35,2.0,18.67,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.9075,12.365,0.5435799542538949,1.238,0.6134453781512605,0.4789915966386554,0.9579831932773109,1500,Early_Modern
1559,1.5,1.25,0.6,0.87,0.78,25.26,3.67,1.17,21.33,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.055,13.020000000000001,0.5182382683455339,1.2785,0.8333333333333334,0.39999999999999997,0.58,1500,Early_Modern
1560,1.55,0.59,1.13,0.84,31.12,4.81,28.34,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.0275,17.965,0.5041353984794162,1.3022500000000001,0.38064516129032255,0.729032258064516,0.5419354838709677,1500,Early_Modern
1561,1.93,0.94,0.8,1.29,1.32,40.23,4.99,2.2,48.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.24,20.775,0.5243676747601183,1.29025,0.48704663212435234,0.4145077720207254,0.6683937823834197,1500,Early_Modern
1562,1.95,0.75,0.88,2.23,1.28,42.81,6.75,3.08,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.4525000000000001,22.045,0.46739444738298314,1.2705,0.38461538461538464,0.4512820512820513,1.1435897435897435,1500,Early_Modern
1563,1.94,1.09,0.78,2.08,1.37,38.6,9.86,7.0,42.67,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.4725000000000001,19.985,0.20041432777567916,1.268875,0.5618556701030928,0.4020618556701031,1.0721649484536082,1500,Early_Modern
1564,2.33,0.99,0.74,1.47,1.17,85.66,7.53,4.0,32.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.3825,43.415,0.18101872217474466,1.2935,0.4248927038626609,0.31759656652360513,0.630901287553648,1500,Early_Modern
1565,1.51,0.94,0.54,0.95,0.68,38.34,5.07,3.87,28.28,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.9850000000000001,19.51,0.17146205443511614,1.3293750000000002,0.6225165562913907,0.3576158940397351,0.6291390728476821,1500,Early_Modern
1566,1.57,0.83,0.83,1.22,1.06,24.09,5.31,2.0,27.36,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.1125,12.575,0.16915147715057605,1.329125,0.5286624203821656,0.5286624203821656,0.7770700636942675,1500,Early_Modern
1567,1.63,0.89,0.74,1.31,1.0,53.37,6.01,2.5,32.0,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.1425,27.185,0.1927053378145552,1.286375,0.5460122699386504,0.45398773006134974,0.8036809815950922,1500,Early_Modern
1568,1.49,1.47,0.83,1.55,1.07,64.44,6.3,3.33,26.67,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.335,32.754999999999995,0.17378726618739498,1.2306250000000003,0.9865771812080537,0.5570469798657718,1.0402684563758389,1500,Early_Modern
1569,1.61,1.15,0.8,1.35,1.09,60.41,6.31,3.61,29.33,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.2275,30.75,0.15848348143856658,1.25275,0.7142857142857142,0.4968944099378882,0.8385093167701864,1500,Early_Modern
1570,1.61,0.79,0.67,1.11,0.76,80.78,4.98,2.17,22.63,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.0450000000000002,40.77,0.2464893788561456,1.2625,0.4906832298136646,0.4161490683229814,0.6894409937888198,1500,Early_Modern
1571,1.35,0.71,0.66,1.07,0.73,54.63,5.07,2.08,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,0.9475,27.68,0.23486639227914627,1.273625,0.5259259259259259,0.4888888888888889,0.7925925925925926,1500,Early_Modern
1572,1.79,0.93,0.7,1.09,0.7,63.93,5.74,3.33,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.1275,32.315,0.23044341315530428,1.2821250000000002,0.5195530726256984,0.39106145251396646,0.6089385474860336,1500,Early_Modern
1573,1.97,0.94,0.74,1.88,1.2,54.29,5.97,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.3825,27.745,0.2306940012705615,1.2817500000000002,0.47715736040609136,0.3756345177664975,0.9543147208121827,1500,Early_Modern
1574,2.78,1.47,0.87,2.03,1.53,57.1,5.49,4.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.7875,29.315,0.23111444976220874,1.276875,0.5287769784172662,0.3129496402877698,0.7302158273381295,1500,Early_Modern
1575,1.95,0.94,0.71,1.65,1.15,40.28,4.87,5.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.3125,20.715,0.23060141779461915,1.27625,0.48205128205128206,0.3641025641025641,0.8461538461538461,1500,Early_Modern
1576,2.07,1.01,0.72,1.27,0.89,42.63,4.92,4.5,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.2675,21.76,0.21527582436389642,1.3005,0.4879227053140097,0.34782608695652173,0.6135265700483092,1500,Early_Modern
1577,2.28,1.2,0.78,1.35,1.09,43.99,5.75,4.67,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.4024999999999999,22.540000000000003,0.1752387260599402,1.347,0.5263157894736842,0.3421052631578948,0.5921052631578948,1500,Early_Modern
1578,1.98,1.26,0.76,1.4,1.04,37.49,5.3,4.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.35,19.265,0.15750683406689833,1.392,0.6363636363636364,0.38383838383838387,0.7070707070707071,1500,Early_Modern
1579,2.03,0.96,0.6,1.41,0.85,37.47,5.65,2.75,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.25,19.16,0.15754188155675972,1.3980000000000001,0.47290640394088673,0.2955665024630542,0.6945812807881774,1500,Early_Modern
1580,1.65,0.97,0.84,1.54,1.07,81.17,6.45,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.25,41.12,0.07005008129109148,1.415875,0.5878787878787879,0.5090909090909091,0.9333333333333335,1500,Early_Modern
1581,2.4,1.21,0.67,1.36,0.99,57.16,7.26,3.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.4100000000000001,29.075,0.0794442501940105,1.460625,0.5041666666666667,0.2791666666666667,0.5666666666666668,1500,Early_Modern
1582,2.29,1.11,0.74,1.64,1.18,54.13,6.6,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.445,27.655,0.22497901136673892,1.529,0.4847161572052402,0.3231441048034934,0.7161572052401746,1500,Early_Modern
1583,2.06,1.04,0.83,1.57,1.12,44.11,6.29,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.375,22.615,0.2945165530152758,1.551125,0.5048543689320388,0.4029126213592233,0.7621359223300971,1500,Early_Modern
1584,1.92,1.08,0.85,1.63,1.19,43.79,6.84,2.75,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.37,22.49,0.29039771578532275,1.5572500000000002,0.5625000000000001,0.4427083333333333,0.8489583333333333,1500,Early_Modern
1585,2.35,1.05,0.81,1.67,1.1,46.57,6.43,5.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.4700000000000002,23.835,0.2759045728749945,1.559125,0.44680851063829785,0.3446808510638298,0.7106382978723403,1500,Early_Modern
1586,3.28,1.51,0.98,2.4,1.68,57.26,6.79,2.75,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.0425,29.47,0.28031529866681665,1.6255,0.4603658536585366,0.29878048780487804,0.7317073170731707,1500,Early_Modern
1587,3.14,1.2,1.34,2.49,1.81,49.65,7.25,3.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.0425,25.73,0.3457644509714029,1.6973750000000003,0.38216560509554137,0.4267515923566879,0.7929936305732485,1500,Early_Modern
1588,2.0,1.16,1.05,1.61,1.16,42.64,5.08,2.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.455,21.9,0.33752201574284196,1.802375,0.58,0.525,0.805,1500,Early_Modern
1589,2.23,1.05,1.15,1.91,1.29,54.98,4.84,3.75,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.585,28.134999999999998,0.32518541719387684,1.877875,0.47085201793721976,0.5156950672645739,0.8565022421524663,1500,Early_Modern
1590,2.79,1.46,1.31,2.2,1.54,85.45,6.72,3.38,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.9400000000000002,43.495000000000005,0.30016430685728007,1.91025,0.5232974910394265,0.46953405017921146,0.7885304659498208,1500,Early_Modern
1591,2.57,1.87,1.59,3.23,2.22,35.28,9.13,7.26,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.315,18.75,0.3843027596974964,1.9463749999999997,0.727626459143969,0.6186770428015564,1.2568093385214008,1500,Early_Modern
1592,2.01,1.11,1.17,1.99,1.44,65.78,7.38,6.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.57,33.61,0.46231610458165556,1.9973750000000003,0.5522388059701494,0.582089552238806,0.9900497512437811,1500,Early_Modern
1593,2.32,1.13,0.88,1.69,1.19,90.5,7.85,3.0,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.505,45.845,0.6739663381801801,2.023875,0.4870689655172414,0.37931034482758624,0.728448275862069,1500,Early_Modern
1594,3.37,1.26,0.92,1.75,1.3,45.7,9.38,3.19,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.825,23.5,0.6700170499488975,2.043,0.37388724035608306,0.27299703264094954,0.5192878338278931,1500,Early_Modern
1595,4.21,2.0,1.61,2.74,1.95,40.54,12.1,3.5,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.64,21.245,0.6425515543518678,2.0657500000000004,0.4750593824228029,0.38242280285035635,0.65083135391924,1500,Early_Modern
1596,4.77,2.11,1.56,2.38,1.82,62.5,9.09,3.78,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.705,32.16,0.6407428956557651,2.089625,0.44234800838574423,0.32704402515723274,0.49895178197064993,1500,Early_Modern
1597,5.83,2.9,1.84,3.44,2.77,42.91,10.45,5.49,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.5025,22.84,0.6424854624382141,2.085625,0.49742710120068606,0.3156089193825043,0.5900514579759862,1500,Early_Modern
1598,4.79,2.11,1.47,3.07,2.26,46.65,9.61,4.04,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.8600000000000003,24.455,0.6035913927852566,2.0852500000000003,0.4405010438413361,0.3068893528183716,0.6409185803757829,1500,Early_Modern
1599,2.97,1.57,1.14,1.91,1.27,41.69,7.51,5.68,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.8975,21.48,0.5695053896925738,2.141625,0.5286195286195287,0.38383838383838376,0.6430976430976431,1500,Early_Modern
1600,3.2,1.74,0.96,1.99,1.21,51.52,9.62,3.5,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.9725000000000001,26.365000000000002,0.5695053896925738,2.198375,0.54375,0.3,0.621875,1600,Early_Modern
1601,3.2,1.96,1.78,2.78,1.88,54.41,10.63,5.02,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.43,28.145,0.5732926947806767,2.2181249999999997,0.6124999999999999,0.55625,0.8687499999999999,1600,Early_Modern
1602,2.89,1.42,0.83,2.76,2.0,99.08,9.05,4.04,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.975,50.54,0.5611295651530848,2.2150000000000003,0.4913494809688581,0.28719723183391,0.9550173010380621,1600,Early_Modern
1603,3.05,1.19,0.86,1.93,1.3,169.39,8.24,3.35,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.7575,85.345,0.33121252408553575,2.271875,0.3901639344262295,0.2819672131147541,0.6327868852459017,1600,Early_Modern
1604,3.01,1.24,1.07,1.98,1.36,104.8,8.7,4.08,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.8250000000000002,53.08,0.26163800267630233,2.33825,0.4119601328903655,0.3554817275747509,0.6578073089700998,1600,Early_Modern
1605,3.26,1.62,1.13,1.78,1.36,90.31,7.85,4.08,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.9475,45.835,0.3321647223559095,2.3905000000000003,0.4969325153374234,0.34662576687116564,0.5460122699386504,1600,Early_Modern
1606,3.06,1.57,1.16,2.06,1.6,95.4,13.44,4.04,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.9625,48.5,0.3339635708676435,2.3927500000000004,0.5130718954248367,0.3790849673202614,0.673202614379085,1600,Early_Modern
1607,3.34,1.52,1.14,2.14,1.25,89.58,12.43,4.67,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.0349999999999997,45.415,0.3223568803877685,2.4035,0.45508982035928147,0.34131736526946105,0.6407185628742516,1600,Early_Modern
1608,4.81,1.95,1.17,2.4,1.54,128.86,11.9,5.81,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.5825,65.2,0.3617089069035133,2.35675,0.40540540540540543,0.24324324324324326,0.498960498960499,1600,Early_Modern
1609,4.58,2.14,1.37,2.79,2.17,66.54,10.75,4.08,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.7199999999999998,34.355000000000004,0.37108137771773264,2.33225,0.46724890829694327,0.2991266375545852,0.6091703056768559,1600,Early_Modern
1610,3.49,1.81,1.28,2.76,1.74,58.04,12.41,4.08,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.335,29.89,0.36325457862068466,2.3419999999999996,0.5186246418338109,0.3667621776504298,0.7908309455587391,1600,Early_Modern
1611,3.77,1.65,1.31,2.28,1.57,29.86,10.93,4.92,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.2525,15.715,0.3288913405501756,2.338625,0.4376657824933687,0.34748010610079577,0.6047745358090185,1600,Early_Modern
1612,3.98,2.06,1.78,3.01,2.53,38.23,19.16,10.55,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.7075,20.38,0.2930092907135328,2.3215000000000003,0.5175879396984925,0.4472361809045226,0.7562814070351759,1600,Early_Modern
1613,4.56,2.25,1.52,3.0,2.71,57.71,16.12,5.82,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.8325,30.21,0.2192298704809965,2.367625,0.493421052631579,0.33333333333333337,0.6578947368421053,1600,Early_Modern
1614,4.57,2.28,1.65,2.98,50.91,11.48,5.69,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.87,31.195,0.23587072730630068,2.42575,0.49890590809628,0.36105032822757105,0.6520787746170678,1600,Early_Modern
1615,3.93,2.22,1.7,2.89,2.68,76.77,12.98,4.4,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.685,39.725,0.28618673488165924,2.46525,0.5648854961832062,0.43256997455470736,0.7353689567430025,1600,Early_Modern
1616,3.89,2.16,2.02,3.61,2.23,67.1,14.87,4.85,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.92,34.665,0.34957603289954015,2.511,0.5552699228791774,0.519280205655527,0.9280205655526992,1600,Early_Modern
1617,4.63,1.86,1.3,2.48,1.72,76.39,12.29,4.85,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.5675,39.055,0.3670741107430217,2.558875,0.40172786177105835,0.2807775377969763,0.5356371490280778,1600,Early_Modern
1618,4.47,1.82,1.27,1.92,1.32,75.08,10.73,4.85,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.37,38.199999999999996,0.38334864099871035,2.5745,0.4071588366890381,0.2841163310961969,0.42953020134228187,1600,Early_Modern
1619,3.55,1.57,1.22,2.03,1.49,111.34,13.63,4.85,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.0925,56.415,0.3921029484997847,2.5623750000000003,0.4422535211267606,0.3436619718309859,0.571830985915493,1600,Early_Modern
1620,2.98,1.36,1.24,2.04,1.7,97.06,12.82,4.85,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.905,49.38,0.37558694806337184,2.558125,0.45637583892617456,0.4161073825503356,0.6845637583892618,1600,Early_Modern
1621,3.52,1.47,1.12,2.24,1.76,123.19,14.84,8.53,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.0875000000000004,62.475,0.3889431013800266,2.605125,0.41761363636363635,0.31818181818181823,0.6363636363636365,1600,Early_Modern
1622,4.8,2.37,1.35,3.07,2.48,101.8,15.11,5.26,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.8975,52.14,0.38894310138002663,2.683125,0.49375,0.28125000000000006,0.6395833333333333,1600,Early_Modern
1623,4.95,3.12,2.36,1.25,2.54,1.87,94.04,13.8,4.85,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.92,2.205,0.3924001111394142,2.7138750000000003,0.6303030303030303,0.47676767676767673,0.25252525252525254,1600,Early_Modern
1624,4.23,3.12,1.86,1.25,2.21,1.74,48.03,12.86,4.76,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.615,1.975,0.39363203700354216,2.737625,0.7375886524822695,0.43971631205673756,0.29550827423167847,1600,Early_Modern
1625,4.7,3.47,1.97,1.31,2.52,1.85,39.97,13.45,5.32,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.8625000000000003,2.185,0.3679688996520139,2.772125,0.7382978723404255,0.41914893617021276,0.27872340425531916,1600,Early_Modern
1626,4.43,3.47,2.13,1.65,2.8,1.96,44.19,12.74,7.64,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.9200000000000004,2.38,0.3546986201144781,2.805125,0.7832957110609482,0.48081264108352145,0.3724604966139955,1600,Early_Modern
1627,3.66,3.22,1.54,0.97,1.76,1.53,68.04,12.74,6.96,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.3475000000000006,1.645,0.43865165881116047,2.80225,0.8797814207650273,0.42076502732240434,0.26502732240437155,1600,Early_Modern
1628,3.31,3.15,1.63,1.27,2.29,1.92,98.05,12.83,6.71,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.34,2.105,0.46236709802205705,2.8567500000000003,0.9516616314199395,0.4924471299093655,0.38368580060422963,1600,Early_Modern
1629,3.75,3.25,2.17,1.37,2.95,2.62,165.95,13.87,8.24,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.635,2.785,0.47967762611988213,2.921875,0.8666666666666667,0.5786666666666667,0.36533333333333334,1600,Early_Modern
1630,5.01,2.7,1.84,3.55,2.28,65.71,17.22,10.78,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.2750000000000004,33.995,0.5003554986207368,2.978375,0.5389221556886228,0.3672654690618763,0.7085828343313373,1600,Early_Modern
1631,5.75,2.88,2.06,4.56,59.98,15.99,8.27,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.8125,37.985,0.5047691991835981,2.994875,0.5008695652173912,0.3582608695652174,0.7930434782608695,1600,Early_Modern
1632,4.92,4.69,2.33,1.35,2.58,2.35,68.88,13.34,9.69,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.3225,2.465,0.5071982545755169,3.027,0.9532520325203253,0.4735772357723577,0.27439024390243905,1600,Early_Modern
1633,4.77,4.7,2.34,1.42,2.5,2.14,102.33,13.81,9.69,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.3074999999999997,2.3200000000000003,0.4641151228113881,3.0027500000000003,0.9853249475890986,0.49056603773584906,0.2976939203354298,1600,Early_Modern
1634,4.9,5.1,2.62,1.62,3.23,2.98,101.94,14.94,9.69,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.5600000000000005,3.105,0.36718334808528535,2.9863750000000002,1.040816326530612,0.5346938775510204,0.3306122448979592,1600,Early_Modern
1635,4.83,4.69,2.36,1.5,3.07,100.63,14.96,9.69,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.3449999999999998,51.849999999999994,0.27684795767113013,2.966625,0.9710144927536233,0.48861283643892334,0.3105590062111801,1600,Early_Modern
1636,4.76,2.71,2.37,1.61,3.42,2.98,98.56,15.97,8.04,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.8625,3.2,0.4632065923777754,2.9478750000000002,0.569327731092437,0.4978991596638656,0.3382352941176471,1600,Early_Modern
1637,4.88,4.7,3.15,1.9,4.33,4.13,98.08,15.96,7.63,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.6575,4.23,0.45650422901778076,2.9365,0.9631147540983607,0.6454918032786885,0.38934426229508196,1600,Early_Modern
1638,5.09,3.25,1.91,4.44,88.98,19.31,8.81,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.6725000000000003,54.145,0.5145046161114656,2.9978749999999996,0.6385068762278978,0.37524557956777993,0.8722986247544205,1600,Early_Modern
1639,4.12,5.09,2.26,1.42,2.95,60.57,13.67,7.78,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.2225,31.76,0.5319280966446555,3.102,1.2354368932038835,0.5485436893203883,0.34466019417475724,1600,Early_Modern
1640,3.74,2.0,1.14,2.06,58.63,10.94,8.04,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.235,34.785000000000004,0.5517132407329053,3.1770000000000005,0.53475935828877,0.30481283422459887,0.5508021390374331,1600,Early_Modern
1641,4.45,2.19,1.47,2.81,3.34,81.44,17.79,8.53,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.7300000000000004,42.39,0.5405257856938964,3.2235,0.4921348314606741,0.3303370786516854,0.6314606741573033,1600,Early_Modern
1642,4.04,2.1,1.38,2.13,1.85,107.15,14.99,8.53,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.4125,54.5,0.5413376564893091,3.19175,0.5198019801980198,0.34158415841584155,0.5272277227722773,1600,Early_Modern
1643,4.3,1.79,1.62,2.66,1.76,196.72,13.57,7.5,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.5925000000000002,99.24,0.5271282260196948,3.184,0.4162790697674419,0.37674418604651166,0.6186046511627907,1600,Early_Modern
1644,4.06,1.89,1.16,1.77,2.28,85.61,15.57,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.2199999999999998,43.945,0.6944044210688785,3.1685000000000003,0.4655172413793104,0.2857142857142857,0.43596059113300495,1600,Early_Modern
1645,4.04,2.11,1.26,2.54,2.04,71.29,14.99,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.4875,36.665000000000006,0.7994828623693114,3.0985,0.5222772277227723,0.3118811881188119,0.6287128712871287,1600,Early_Modern
1646,4.51,2.3,1.54,2.42,1.56,49.7,12.82,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.6925,25.630000000000003,0.8450694005031028,3.029125,0.5099778270509978,0.34146341463414637,0.5365853658536586,1600,Early_Modern
1647,6.33,3.09,1.79,3.09,3.15,63.19,15.35,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.575,33.17,0.8322708226426236,3.022,0.4881516587677725,0.28278041074249605,0.4881516587677725,1600,Early_Modern
1648,7.31,3.48,2.55,4.35,3.07,102.06,19.74,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,4.422499999999999,52.565,0.7866984456857993,2.995125,0.4760601915184679,0.3488372093023256,0.5950752393980848,1600,Early_Modern
1649,6.79,3.16,2.01,4.58,2.68,101.95,16.69,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,4.135,52.315000000000005,0.757988749550053,2.982375,0.4653902798232695,0.2960235640648011,0.6745213549337261,1600,Early_Modern
1650,6.49,2.67,2.41,5.25,2.38,179.7,16.12,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,4.205,91.03999999999999,0.7677327732428254,2.998,0.411402157164869,0.3713405238828968,0.8089368258859784,1600,Early_Modern
1651,5.98,2.3,1.42,3.01,2.02,46.05,13.38,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.1775,24.035,0.8446499932582247,3.048125,0.3846153846153846,0.2374581939799331,0.5033444816053511,1600,Early_Modern
1652,4.94,2.19,1.8,3.74,114.99,14.05,,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.1675000000000004,64.52,0.8426793000767171,3.1215,0.4433198380566801,0.3643724696356275,0.7570850202429149,1600,Early_Modern
1653,3.64,2.17,2.05,4.13,4.0,72.62,15.8,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.9975,38.31,0.8355397872699531,3.1991249999999996,0.5961538461538461,0.5631868131868131,1.1346153846153846,1600,Early_Modern
1654,2.79,1.57,1.27,3.01,1.67,117.3,14.13,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.16,59.485,0.7262920001242277,3.2231249999999996,0.5627240143369175,0.4551971326164875,1.078853046594982,1600,Early_Modern
1655,2.71,1.59,1.13,2.4,1.67,136.3,15.93,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,1.9575,68.985,0.6528910599105469,3.2552499999999993,0.5867158671586716,0.4169741697416974,0.8856088560885609,1600,Early_Modern
1656,4.17,3.39,2.01,1.31,2.72,2.24,134.0,18.6,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.72,2.4800000000000004,0.5202245775731059,3.2649999999999997,0.8129496402877698,0.4820143884892086,0.3141486810551559,1600,Early_Modern
1657,4.44,3.91,2.54,1.59,3.44,2.08,177.9,19.29,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.12,2.76,0.6530443663675928,3.2342500000000003,0.8806306306306306,0.572072072072072,0.3581081081081081,1600,Early_Modern
1658,5.63,3.91,2.5,1.63,3.24,2.76,105.17,14.66,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.4174999999999995,3.0,0.7146425388495568,3.1550000000000002,0.69449378330373,0.44404973357015987,0.2895204262877442,1600,Early_Modern
1659,5.93,2.81,2.11,3.29,2.38,104.38,12.38,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.535,53.379999999999995,0.7134813417322187,3.0420000000000003,0.47386172006745364,0.35581787521079256,0.554806070826307,1600,Early_Modern
1660,5.42,3.47,2.51,1.55,3.21,2.46,71.75,14.93,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.2375000000000003,2.835,0.636938423676546,2.97225,0.6402214022140222,0.4630996309963099,0.2859778597785978,1600,Early_Modern
1661,6.19,6.25,2.85,1.5,2.96,1.63,77.12,14.18,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,4.1975,2.295,0.5066587170429063,2.89275,1.0096930533117932,0.4604200323101777,0.24232633279483035,1600,Early_Modern
1662,6.73,4.17,3.01,1.95,3.43,2.27,62.53,14.64,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.965,2.85,0.6148837401402779,2.863625,0.6196136701337295,0.44725111441307575,0.28974739970282315,1600,Early_Modern
1663,4.93,2.55,1.67,3.14,2.25,64.58,14.79,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,3.0725,33.415,0.7280570128011239,2.816,0.5172413793103449,0.33874239350912777,0.6369168356997972,1600,Early_Modern
1664,4.8,2.14,1.52,2.99,2.39,104.04,14.1,,,,,,Agprice_table_PDF,England,shillings,Medieval_to_Modern,2.8625,53.215,0.7746406424917339,2.804,0.44583333333333336,0.3166666666666667,0.6229166666666668,1600,Early_Modern
